Hawaii Asbestos Abatement Services KR SERVICES LLC,85-877 Waianae Valley Rd,Waianae,Oahu,96792,1 808-429-2496,,5,11,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",21.4557655,-158.1722199
M B Services Inc,2015 Colburn St # C,Honolulu,Oahu,96819,1 808-842-5688,,4,4,,,,,,,,21.328595,-157.882877
Close Construction Inc,91-229 Kuhela St,Kapolei,Oahu,96707,1 808-678-9493,,3,2,"[""7:30AM-3:30PM""]","[""7:30AM-3:30PM""]","[""7:30AM-3:30PM""]","[""7:30AM-3:30PM""]","[""7:30AM-3:30PM""]","[""Closed""]","[""Closed""]",21.3013647,-158.1000683
LJKR Demolition LLC,,,Hawaii,,1 808-479-6334,,5,4,"[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""8AM-2PM""]","[""Closed""]",24.8582504,-168.0145282
Pacific Demo,,,Hawaii,,1 808-999-3366,,,,"[""5AM-5PM""]","[""5AM-5PM""]","[""5AM-5PM""]","[""5AM-5PM""]","[""5AM-5PM""]","[""Closed""]","[""Closed""]",23.6913614,-166.5937802
Concrete Coring Company of Hawaii,99-1280 Waiua Pl,Aiea,Oahu,96701,1 888-296-5475,,5,8,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""Closed""]","[""Closed""]",21.3719304,-157.9041677
United Construction Group Hawaii,91-1602 Wahane St,Kapolei,Oahu,96707,1 808-450-6588,,4.9,47,"[""7AM-6PM""]","[""7AM-6PM""]","[""7AM-6PM""]","[""7AM-6PM""]","[""7AM-6PM""]","[""7AM-6PM""]","[""7AM-6PM""]",21.3495104,-158.067288
Father and Son's Construction LLC,325 Thomas St,Wahiawa,Oahu,96786,1 808-375-8619,,5,15,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""7AM-5PM""]","[""Closed""]",21.5039017,-158.0219031
Atlas Construction Inc.,2222 Kamehameha Hwy,Honolulu,Oahu,96819,1 808-951-9500,,4.6,46,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",21.3312567,-157.8844068
Charles's Dumpster Rental Honolulu,823 Krukowski Rd,Honolulu,Oahu,96819,1 808-646-8041,,5,2,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",21.362502,-157.8917931
